method,seed,requested_seconds,recorded_steps,final_sim_time,total_reward,mean_system_total_waiting_time,max_system_total_waiting_time,mean_system_mean_waiting_time,max_system_mean_waiting_time,mean_system_total_stopped,max_system_total_stopped,mean_system_mean_speed,max_system_mean_speed,final_system_total_departed,final_system_total_arrived,final_system_total_teleported,throughput_veh_per_hour,scenario
dqn_v2,304,3600,721,3600.0,-48.95291638852265,83.57558945908461,361.0,3.2887864403261737,10.8,7.041608876560333,24.0,6.916987953706711,12.095564574457455,2080.0,2062.0,0.0,2062.0,direction_switch
dqn_v2,305,3600,721,3600.0,-52.50101877659115,94.48543689320388,636.0,3.4983053390593066,11.409090909090908,7.5256588072122055,28.0,6.895888327988512,12.461847952132594,2080.0,2063.0,0.0,2063.0,direction_switch
dqn_v2,301,3600,721,3600.0,-41.59957497385528,74.99583911234397,190.0,3.334931413667868,9.72222222222222,6.123439667128988,15.0,7.504880576195355,13.214543024423769,2056.0,2036.0,0.0,2036.0000000000002,unseen_mixed
dqn_v2,302,3600,721,3600.0,-41.26746084382349,71.92371705963939,186.0,3.2064240316410504,9.3,6.072122052704577,15.0,7.5169336374618725,13.391918683026896,2056.0,2035.0,0.0,2035.0,unseen_mixed
dqn_v2,303,3600,721,3600.0,-41.31195747843237,72.50901525658807,185.0,3.2558716489542947,8.578947368421053,6.056865464632455,14.0,7.55758156004223,12.179271272940523,2056.0,2036.0,0.0,2036.0000000000002,unseen_mixed
dqn_v2,304,3600,721,3600.0,-39.83692325165174,71.68238557558946,187.0,3.2747610838659025,8.55,5.8613037447988905,14.0,7.660613594364645,12.095564574457455,2056.0,2036.0,0.0,2036.0000000000002,unseen_mixed
dqn_v2,305,3600,721,3600.0,-42.36146441233093,77.73925104022192,223.0,3.435786453129729,9.75,6.221914008321775,15.0,7.51635679505416,12.461847952132594,2056.0,2038.0,0.0,2038.0,unseen_mixed
fixed,301,3600,721,3600.0,-227.25,1609.4077669902913,3596.0,19.554641720649844,42.018181818181816,50.00832177531207,97.0,3.227863388087469,13.214543024423769,2187.0,2071.0,0.0,2071.0,burst
fixed,302,3600,721,3600.0,-214.82999999999998,1583.9042995839113,3535.0,19.458326823125333,42.23728813559322,49.320388349514566,96.0,3.2665358165273486,13.391918683026896,2196.0,2078.0,0.0,2078.0,burst
fixed,303,3600,721,3600.0,-205.97999999999996,1556.8072122052704,3522.0,19.414392071599117,43.91228070175438,48.74618585298197,97.0,3.2644587554080085,12.179271272940523,2200.0,2084.0,0.0,2084.0,burst
