step,reward,scaled_training_reward,shield_rate,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
510.0,-7.75,-110.49999999999994,0.6715686274509803,0.7009803921568627,57,4,31,158,215,0,271.0,4.754385964912281,1.846366556872382,14,446.0,0.0668259845724197,7,131.0,0.029960413181256165,7,133.0,0.11303578524927631,3,30.0,0.330702557026597,31,740.0
515.0,-8.5,-112.19999999999995,0.6747572815533981,0.7014563106796117,61,3,34,158,219,0,348.0,5.704918032786885,2.2613069554594625,19,534.0,0.05764188647286292,2,100.0,0.16676074814640932,11,178.0,0.07771750887507922,2,19.0,0.11190119600061672,34,831.0
520.0,-9.5,-114.09999999999992,0.6730769230769231,0.6995192307692307,64,3,38,158,222,0,406.0,6.34375,2.8133041601389066,22,639.0,0.07353626765431459,2,105.0,0.17895393733537768,12,205.0,0.10507843587814955,2,27.0,0.18113306620147634,38,976.0
525.0,-9.75,-116.04999999999991,0.6761904761904762,0.7023809523809523,60,3,39,162,222,0,478.0,7.966666666666667,1.8527091448571038,21,680.0,0.03121965975909437,5,122.0,0.01934996370355089,9,191.0,0.1129270017806674,4,44.0,0.015919217672625437,39,1037.0
530.0,-8.5,-117.74999999999991,0.6768867924528302,0.7051886792452831,58,3,34,165,223,0,436.0,7.517241379310345,2.6943781723786757,18,654.0,0.05678102115177417,4,120.0,0.3290699247921908,7,183.0,0.13880663250976016,5,57.0,0.03308920515998458,34,1014.0
535.0,-5.75,-118.89999999999993,0.6799065420560748,0.7079439252336449,58,5,23,167,225,0,352.0,6.068965517241379,4.508603945656789,13,557.0,0.09474596346528545,0,79.0,0.45111042971291937,5,156.0,0.22959039857617192,5,73.0,0.32616036263576026,23,865.0
540.0,-3.75,-119.64999999999993,0.6782407407407407,0.7060185185185185,57,6,15,169,226,0,187.0,3.280701754385965,4.0269892512645695,8,557.0,0.19983465690290256,1,81.0,0.2528381933244874,4,153.0,0.15064462851565885,2,70.0,0.3540337880707833,15,861.0
545.0,-3.25,-120.29999999999994,0.6788990825688074,0.7087155963302753,55,7,13,173,228,0,82.0,1.490909090909091,4.018565680680642,4,492.0,0.2532367094381096,4,97.0,0.11987034008291081,5,178.0,0.30727576268188095,0,34.0,0.22825986946006935,13,801.0
550.0,-4.75,-121.24999999999993,0.6795454545454546,0.7068181818181818,57,6,19,174,231,0,128.0,2.245614035087719,3.5659939263558145,6,482.0,0.1775948074068013,6,101.0,0.11698166889207537,6,180.0,0.2555420363832264,1,19.0,0.2417528907690511,19,782.0
555.0,-5.5,-122.34999999999994,0.6824324324324325,0.7094594594594594,58,6,22,176,234,0,188.0,3.2413793103448274,2.869053964564472,12,531.0,0.05656941643708058,3,69.0,0.18910467839334105,4,157.0,0.15939503068934244,3,30.0,0.26178493690721977,22,787.0
560.0,-6.75,-123.69999999999995,0.6808035714285714,0.7075892857142857,57,7,27,178,235,0,246.0,4.315789473684211,2.0014288060688914,14,529.0,0.030732776667574412,3,81.0,0.12106239479823848,8,191.0,0.08182502681860027,2,25.0,0.24366012888932084,27,826.0
565.0,-8.0,-125.29999999999994,0.6836283185840708,0.7101769911504425,59,6,32,180,239,0,322.0,5.4576271186440675,2.660090809745738,15,497.0,0.07176017020384697,6,108.0,0.23047671592130506,11,238.0,0.13319562188496964,0,14.0,0.2501743175763556,32,857.0
570.0,-7.5,-126.79999999999994,0.6820175438596491,0.7083333333333334,62,7,30,181,243,0,278.0,4.483870967741935,3.154629305170207,12,513.0,0.0846613586241052,7,124.0,0.2182572223226843,11,248.0,0.20092907679099017,0,9.0,0.24602011701113316,30,894.0
575.0,-8.25,-128.44999999999996,0.6847826086956522,0.7108695652173913,60,8,33,183,243,0,322.0,5.366666666666666,2.6786368452390747,10,568.0,0.08359526724949773,10,154.0,0.08610799888275013,9,183.0,0.10589405804600502,4,25.0,0.29432799916788793,33,930.0
580.0,-7.5,-129.94999999999996,0.6875,0.7112068965517241,61,10,30,185,246,0,336.0,5.508196721311475,2.664674447814032,11,618.0,0.08725526188181051,8,157.0,0.04632812862021498,10,192.0,0.11293260794425418,1,27.0,0.41267544843960186,30,994.0
585.0,-7.25,-131.39999999999995,0.6901709401709402,0.7136752136752137,62,9,29,187,249,0,323.0,5.209677419354839,3.218506758650019,14,683.0,0.06175887628937486,4,137.0,0.1410576276937903,10,181.0,0.10953921451603726,1,12.0,0.5231297212010444,29,1013.0
590.0,-6.0,-132.59999999999994,0.6885593220338984,0.7139830508474576,63,8,24,189,252,0,325.0,5.158730158730159,4.181738419725346,15,695.0,0.07671118292960984,2,124.0,0.17257977991080872,7,173.0,0.16200699027321136,0,5.0,0.799937892172546,24,997.0
595.0,-5.25,-133.64999999999992,0.6911764705882353,0.7142857142857143,62,9,21,193,255,0,296.0,4.774193548387097,4.170852286662323,14,592.0,0.12718053024146728,4,142.0,0.3225657279445986,3,169.0,0.16954068218695062,0,2.0,0.5429311131571354,21,905.0
600.0,-6.25,-134.89999999999992,0.6895833333333333,0.7145833333333333,59,10,25,197,256,0,334.0,5.661016949152542,3.5591732757466223,12,561.0,0.15325999390718836,6,154.0,0.31151185160683487,4,131.0,0.18666336583170523,3,10.0,0.06141282990788541,25,856.0
