step,reward,scaled_training_reward,shield_rate,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
525.0,-7.0,-117.54999999999998,0.5642857142857143,0.7523809523809524,62,7,28,179,241,0,211.0,3.403225806451613,3.061342574451898,10,470.0,0.11152185064515723,8,129.0,0.18878604183011413,5,267.0,0.17579230603087143,5,88.0,0.2661595011064776,28,954.0
530.0,-8.0,-119.14999999999998,0.5636792452830188,0.7547169811320755,63,7,32,179,242,0,275.0,4.365079365079365,2.999368919069379,10,520.0,0.16277999402444068,7,129.0,0.100549062591284,7,295.0,0.09546151861479737,8,124.0,0.25988652070572404,32,1068.0
535.0,-7.75,-120.69999999999997,0.5630841121495327,0.7570093457943925,61,10,31,181,242,0,288.0,4.721311475409836,2.1554514216014113,9,564.0,0.09501369467829252,3,104.0,0.17919003301742828,13,352.0,0.019208106659357405,6,129.0,0.062242199431316945,31,1149.0
540.0,-8.5,-122.39999999999998,0.5625,0.7546296296296297,63,10,34,183,246,0,320.0,5.079365079365079,2.6777592303199635,15,629.0,0.029963921117846383,2,92.0,0.21435479776285082,14,375.0,0.1008939893582832,3,92.0,0.15237903729373103,34,1188.0
545.0,-8.0,-123.99999999999997,0.5642201834862385,0.7568807339449541,62,11,32,185,247,0,334.0,5.387096774193548,2.769007590857729,16,649.0,0.0677014601900917,5,108.0,0.024457559652009804,10,340.0,0.06541441302997031,1,68.0,0.37784926299693206,32,1165.0
550.0,-7.0,-125.39999999999996,0.5681818181818182,0.759090909090909,60,12,28,189,249,0,334.0,5.566666666666666,3.9314839665278347,14,610.0,0.0988114366524631,4,107.0,0.35440659072159003,7,285.0,0.1335745450960082,3,64.0,0.45379371274663083,28,1066.0
555.0,-5.0,-126.39999999999996,0.5698198198198198,0.759009009009009,60,12,20,190,250,0,317.0,5.283333333333333,4.515955866682777,12,514.0,0.14769773180745294,1,68.0,0.5102626086360171,4,311.0,0.15936269958168417,3,58.0,0.18854678293354912,20,951.0
560.0,-4.0,-127.19999999999996,0.5691964285714286,0.7566964285714286,59,13,16,193,252,0,202.0,3.4237288135593222,3.7617198908061837,7,463.0,0.20456300811781164,2,75.0,0.16601902145823683,7,338.0,0.19268614031896994,0,28.0,0.1802183006095976,16,904.0
565.0,-4.5,-128.09999999999997,0.5685840707964602,0.754424778761062,59,14,18,196,255,0,116.0,1.9661016949152543,3.7088638758188015,4,399.0,0.28129527283295114,6,99.0,0.06585801461635273,6,329.0,0.2583988496821475,2,32.0,0.16879935661214035,18,859.0
570.0,-6.25,-129.34999999999997,0.5701754385964912,0.7521929824561403,62,14,25,198,260,0,164.0,2.6451612903225805,3.4367641227457866,4,347.0,0.2288676283628358,7,98.0,0.10797628324477976,9,283.0,0.24968924261390685,5,50.0,0.020255697005509884,25,778.0
575.0,-7.0,-130.75,0.5739130434782609,0.7543478260869565,64,13,28,200,264,0,208.0,3.25,3.4931426383133246,5,275.0,0.2253243084170836,9,135.0,0.23157673799293887,10,291.0,0.12043555083348774,4,51.0,0.27150013025740316,28,752.0
580.0,-5.5,-131.85,0.5754310344827587,0.7564655172413793,64,13,22,202,266,0,165.0,2.578125,3.188278691233413,5,302.0,0.1714749867876377,7,138.0,0.08579951013191743,10,260.0,0.05882468611528861,0,33.0,0.5538987881713177,22,733.0
585.0,-6.0,-133.04999999999998,0.5747863247863247,0.7564102564102564,66,12,24,203,269,0,148.0,2.242424242424242,3.1265296751928586,9,339.0,0.07420261755086886,5,108.0,0.12350866457143099,7,193.0,0.09488344230039553,3,38.0,0.38116079828203947,24,678.0
590.0,-7.0,-134.45,0.5720338983050848,0.7563559322033898,66,14,28,205,271,0,214.0,3.242424242424242,3.0447403313903507,14,397.0,0.10981654860690857,1,70.0,0.2654535099693822,6,225.0,0.13860217327793722,7,66.0,0.12972281198935173,28,758.0
595.0,-7.5,-135.95,0.5714285714285714,0.7563025210084033,66,13,30,207,273,0,270.0,4.090909090909091,2.3594575790153063,13,437.0,0.06483851865122776,2,76.0,0.24885463483728026,8,257.0,0.14114972036491738,7,86.0,0.03632561156144743,30,856.0
600.0,-8.0,-137.54999999999998,0.5708333333333333,0.7583333333333333,64,17,32,210,274,0,352.0,5.5,2.513372045091916,13,460.0,0.06190192969986432,5,93.0,0.01287194354643137,10,308.0,0.17596375342221324,4,83.0,0.14046300478455004,32,944.0
