step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,-0.25,124,0,0.0,124,1.0,0.0,0,27,0,1,38,65,0,1.0,0.037037037037037035,5.985155091076887,0,0.0,0.9286605814795136,0,2.0,0.023006343305198265,0,14.0,0.5145060314416197,1,9.0,0.3533229236474607,1,25.0
160.0,-1.5,128,0,0.0,128,1.0,0.0,0,29,0,6,38,67,0,22.0,0.7586206896551724,5.751538516056875,0,0.0,0.7477895762633158,2,11.0,0.3284883288063482,3,12.0,0.30247409653884716,1,12.0,0.1801456826412608,6,35.0
165.0,-1.75,132,0,0.0,132,1.0,0.0,0,28,0,7,40,68,0,24.0,0.8571428571428571,5.997010521964261,1,3.0,0.615563429985701,0,7.0,0.6323706480090918,2,18.0,0.08572839644936617,4,23.0,0.1467073390994982,7,51.0
170.0,-1.5,136,0,0.0,136,1.0,0.0,0,27,0,6,43,70,0,30.0,1.1111111111111112,6.789960514756505,1,8.0,0.41996935136576186,0,0.0,0.03076174545335977,2,11.0,0.31116009299757424,3,31.0,0.338429886869213,6,50.0
175.0,-1.5,140,0,0.0,140,1.0,0.0,0,26,0,6,46,72,0,33.0,1.2692307692307692,7.969237900190297,3,21.0,0.3855149204834491,1,4.0,1.0967249269930816e-05,0,6.0,0.7291570101781174,2,26.0,0.509044669515531,6,57.0
180.0,-1.0,144,0,0.0,144,1.0,0.0,0,23,0,4,50,73,0,20.0,0.8695652173913043,5.990724401476999,2,18.0,0.27051639893791884,1,9.0,0.0,0,0.0,0.799955073299699,1,19.0,0.12845843684175665,4,46.0
185.0,-1.5,148,0,0.0,147,0.9932432432432432,0.0,0,24,0,6,51,75,0,34.0,1.4166666666666667,7.243846471276835,3,21.0,0.0002242419542687813,0,2.0,0.9720039316582669,1,3.0,0.5639424020618642,2,20.0,0.21139251766452727,6,46.0
190.0,-0.5,152,0,0.0,151,0.993421052631579,0.0,0,22,0,2,55,77,0,4.0,0.18181818181818182,7.5690807598340575,0,15.0,0.38708059566880354,0,2.0,0.9323602174759921,0,0.0,0.648736610791444,2,18.0,0.24066200715020786,2,35.0
195.0,-0.75,156,0,0.0,155,0.9935897435897436,0.0,0,23,0,3,57,80,0,18.0,0.782608695652174,9.996038466903004,0,0.0,0.9335828242679436,0,2.0,0.6152704170450132,0,2.0,0.8925418748288392,3,22.0,0.5090785956226335,3,26.0
200.0,-0.5,160,0,0.0,159,0.99375,0.0,0,24,0,2,59,83,0,4.0,0.16666666666666666,9.556686877521486,0,0.0,0.8175716242362393,2,6.0,0.4770058766868936,0,2.0,0.7236601823231402,0,19.0,0.6747314693913449,2,27.0
