step,seed,agent,controller,raw_action,executed_action,expert_action,shield_intervened,q_margin,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17,state_18,state_19,state_20,state_21,state_22,state_23,state_24,state_25,q_0,q_1,q_2,q_3,mask_0,mask_1,mask_2,mask_3
80.0,1491,6,dqn_shielded,0,0,0,0,1.2947739362716675,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06241874769330025,0.1973753273487091,0.08178489655256271,0.13333334028720856,0.0,0.0,0.0,1.0,0.1687510758638382,-2.0290167331695557,-1.1260228157043457,-2.037391185760498,1,1,1,1
85.0,1491,1,dqn_shielded,2,2,2,0,1.6728112697601318,0.0,1.0,0.0,0.0,1.0,-0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.0,0.1973753273487091,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0996679961681366,0.06241874769330025,0.0996679961681366,0.04143407568335533,0.14166666567325592,1.0,0.0,0.0,0.0,-3.996382713317871,-2.576669454574585,-0.3464743494987488,-2.0192856788635254,1,1,1,1
85.0,1491,2,dqn_shielded,2,2,2,0,8.7954683303833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.06241874769330025,0.0996679961681366,0.04143407568335533,0.14166666567325592,0.0,1.0,0.0,0.0,-9.961858749389648,-8.824808120727539,-0.029339730739593506,-8.934511184692383,0,0,1,0
85.0,1491,5,dqn_shielded,1,1,1,0,2.8065099716186523,1.0,0.0,0.0,0.0,1.0,-0.1973753273487091,0.0,-0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.1973753273487091,0.0,0.1973753273487091,0.0,0.0,0.06241874769330025,0.0996679961681366,0.04143407568335533,0.14166666567325592,0.0,0.0,1.0,0.0,-4.612849712371826,-0.39996469020843506,-3.311453104019165,-3.206474781036377,1,1,1,1
85.0,1491,6,dqn_shielded,2,2,2,0,2.1894736289978027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1973753273487091,0.0,0.0,0.0,0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.06241874769330025,0.0996679961681366,0.04143407568335533,0.14166666567325592,0.0,0.0,0.0,1.0,-2.0595812797546387,-2.0415029525756836,0.14797067642211914,-3.0327816009521484,1,1,1,1
90.0,1491,1,dqn_shielded,2,2,2,0,8.892135620117188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.15000000596046448,1.0,0.0,0.0,0.0,-10.025814056396484,-9.66429615020752,-0.3156358599662781,-9.207771301269531,0,0,1,0
90.0,1491,2,dqn_shielded,0,0,0,0,2.2592899799346924,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.049958374351263046,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.15000000596046448,0.0,1.0,0.0,0.0,0.05552126467227936,-2.7398197650909424,-2.203768730163574,-2.4644768238067627,1,1,1,1
90.0,1491,5,dqn_shielded,1,1,1,0,7.6490020751953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.15000000596046448,0.0,0.0,1.0,0.0,-10.440239906311035,-0.19966304302215576,-7.848665237426758,-10.062478065490723,0,1,0,0
90.0,1491,6,dqn_shielded,2,2,2,0,7.070714950561523,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.15000000596046448,0.0,0.0,0.0,1.0,-7.012868404388428,-8.283252716064453,0.05784636735916138,-7.737630844116211,0,0,1,0
95.0,1491,1,dqn_shielded,0,0,0,0,1.7101900577545166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.049958374351263046,0.06241874769330025,0.14888502657413483,0.05443238466978073,0.15833333134651184,1.0,0.0,0.0,0.0,-0.36114048957824707,-2.2183663845062256,-2.6826224327087402,-2.0713305473327637,1,1,1,1
95.0,1491,2,dqn_shielded,0,0,0,0,6.991256237030029,1.0,0.0,0.0,0.0,0.0,-0.29131263494491577,0.0,-0.1973753273487091,0.0,0.0,0.0,0.0996679961681366,0.0,0.29131263494491577,0.0,0.29131263494491577,0.0,0.049958374351263046,0.06241874769330025,0.14888502657413483,0.05443238466978073,0.15833333134651184,0.0,1.0,0.0,0.0,-0.11312240362167358,-7.104378700256348,-7.681183815002441,-8.646764755249023,1,0,0,0
95.0,1491,5,dqn_shielded,1,1,1,0,1.9377732276916504,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06241874769330025,0.14888502657413483,0.05443238466978073,0.15833333134651184,0.0,0.0,1.0,0.0,-2.393158435821533,-0.3478686809539795,-2.28564190864563,-3.23262095451355,1,1,1,1
95.0,1491,6,dqn_shielded,0,0,0,0,3.2408151626586914,0.0,0.0,1.0,0.0,1.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.06241874769330025,0.14888502657413483,0.05443238466978073,0.15833333134651184,0.0,0.0,0.0,1.0,-0.011213675141334534,-3.2520289421081543,-3.7850308418273926,-3.509516716003418,1,0,0,0
100.0,1491,1,dqn_shielded,0,0,0,0,9.032264709472656,1.0,0.0,0.0,0.0,0.0,-0.0996679961681366,0.0,-0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.1666666716337204,1.0,0.0,0.0,0.0,-0.3617614507675171,-9.480175971984863,-9.394025802612305,-10.785286903381348,1,0,0,0
100.0,1491,2,dqn_shielded,2,2,2,0,1.6585415601730347,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.1666666716337204,0.0,1.0,0.0,0.0,-1.667730450630188,-2.3981575965881348,-0.00918889045715332,-2.030858039855957,1,1,1,1
100.0,1491,5,dqn_shielded,2,2,2,0,1.7542520761489868,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.1666666716337204,0.0,0.0,1.0,0.0,-3.589768886566162,-1.8159189224243164,-0.061666861176490784,-3.069397211074829,1,1,1,1
100.0,1491,6,dqn_shielded,0,0,0,0,8.068578720092773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499479241669178,0.049958374351263046,0.02499479241669178,0.1666666716337204,0.0,0.0,0.0,1.0,0.2400975525379181,-8.153745651245117,-7.8284807205200195,-9.323861122131348,1,0,0,0
105.0,1491,1,dqn_shielded,0,0,0,0,2.530608892440796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499999701976776,1.0,0.0,0.0,0.0,-0.3244733512401581,-4.055232524871826,-3.491706609725952,-2.8550822734832764,1,1,1,1
105.0,1491,2,dqn_shielded,2,2,2,0,8.835535049438477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499999701976776,0.0,1.0,0.0,0.0,-9.781088829040527,-8.90241813659668,-0.015062093734741211,-8.850597381591797,0,0,1,0
105.0,1491,5,dqn_shielded,2,2,2,0,9.34343147277832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499999701976776,0.0,0.0,1.0,0.0,-10.565475463867188,-9.365665435791016,0.025704026222229004,-9.317727088928223,0,0,1,0
105.0,1491,6,dqn_shielded,0,0,0,0,2.0692780017852783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17499999701976776,0.0,0.0,0.0,1.0,0.33867406845092773,-2.2366225719451904,-1.7306039333343506,-2.572157859802246,1,1,1,1
110.0,1491,1,dqn_shielded,0,0,0,0,2.5224156379699707,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333730697632,1.0,0.0,0.0,0.0,-0.32532450556755066,-4.049771308898926,-3.47727632522583,-2.8477401733398438,1,1,1,1
110.0,1491,2,dqn_shielded,2,2,2,0,2.17411208152771,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333730697632,0.0,1.0,0.0,0.0,-2.14400315284729,-2.900730848312378,0.030108943581581116,-2.330267906188965,1,1,1,1
110.0,1491,5,dqn_shielded,2,2,2,0,2.6729140281677246,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333730697632,0.0,0.0,1.0,0.0,-2.8098764419555664,-2.694620132446289,-0.02170620858669281,-2.9713449478149414,1,1,1,1
110.0,1491,6,dqn_shielded,0,0,0,0,2.073852777481079,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333730697632,0.0,0.0,0.0,1.0,0.33644089102745056,-2.2440919876098633,-1.7374119758605957,-2.577479839324951,1,1,1,1
115.0,1491,1,dqn_shielded,1,1,1,0,2.008603096008301,1.0,0.0,0.0,0.0,1.0,-0.0996679961681366,0.0,-0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.19166666269302368,1.0,0.0,0.0,0.0,-3.1929571628570557,-0.6402317881584167,-3.6093881130218506,-2.6488349437713623,1,1,1,1
115.0,1491,2,dqn_shielded,2,2,2,0,2.1908438205718994,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.19166666269302368,0.0,1.0,0.0,0.0,-2.159270763397217,-2.751340389251709,0.031573131680488586,-2.294449806213379,1,1,1,1
115.0,1491,5,dqn_shielded,0,0,0,0,2.1521599292755127,0.0,0.0,1.0,0.0,1.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.19166666269302368,0.0,0.0,1.0,0.0,-0.14249268174171448,-2.2946527004241943,-2.7727553844451904,-2.9484598636627197,1,1,1,1
115.0,1491,6,dqn_shielded,0,0,0,0,1.9626798629760742,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.19166666269302368,0.0,0.0,0.0,1.0,0.2990822196006775,-2.241426467895508,-1.663597583770752,-2.4850456714630127,1,1,1,1
120.0,1491,1,dqn_shielded,1,1,1,0,7.835854530334473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.20000000298023224,1.0,0.0,0.0,0.0,-10.506889343261719,-0.35354888439178467,-8.189403533935547,-10.213000297546387,0,1,0,0
120.0,1491,2,dqn_shielded,0,0,0,0,1.8967911005020142,0.0,0.0,1.0,0.0,1.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.20000000298023224,0.0,1.0,0.0,0.0,0.08486516028642654,-2.856703042984009,-1.8119258880615234,-2.021399974822998,1,1,1,1
120.0,1491,5,dqn_shielded,0,0,0,0,8.793697357177734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.20000000298023224,0.0,0.0,1.0,0.0,-0.03267669677734375,-9.524415969848633,-8.826374053955078,-10.734655380249023,1,0,0,0
120.0,1491,6,dqn_shielded,0,0,0,0,1.9687283039093018,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.20000000298023224,0.0,0.0,0.0,1.0,0.29692310094833374,-2.249938488006592,-1.6718052625656128,-2.48775577545166,1,1,1,1
125.0,1491,1,dqn_shielded,0,0,0,0,2.316896438598633,0.0,1.0,0.0,0.0,1.0,0.1973753273487091,0.0,0.0,0.0,0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.07485969364643097,0.0996679961681366,0.043274227529764175,0.2083333283662796,1.0,0.0,0.0,0.0,-0.3140150308609009,-2.9089505672454834,-3.784618616104126,-2.6309115886688232,1,1,1,1
125.0,1491,2,dqn_shielded,0,0,0,0,8.623788833618164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07485969364643097,0.0996679961681366,0.043274227529764175,0.2083333283662796,0.0,1.0,0.0,0.0,0.022541821002960205,-9.559399604797363,-8.60124683380127,-10.655900955200195,1,0,0,0
125.0,1491,5,dqn_shielded,1,1,1,0,0.7490973472595215,1.0,0.0,0.0,0.0,1.0,-0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.1973753273487091,0.0,0.1973753273487091,0.0,0.1973753273487091,0.0,0.0996679961681366,0.07485969364643097,0.0996679961681366,0.043274227529764175,0.2083333283662796,0.0,0.0,1.0,0.0,-3.7480592727661133,-0.8389705419540405,-1.588067889213562,-2.527406692504883,1,1,1,1
125.0,1491,6,dqn_shielded,2,2,2,0,2.227356433868408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1973753273487091,0.0,0.0,0.0,0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.07485969364643097,0.0996679961681366,0.043274227529764175,0.2083333283662796,0.0,0.0,0.0,1.0,-2.1819536685943604,-2.097156286239624,0.13020020723342896,-3.0551540851593018,1,1,1,1
130.0,1491,1,dqn_shielded,0,0,0,0,7.984414100646973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.21666666865348816,1.0,0.0,0.0,0.0,-0.3456639051437378,-8.947011947631836,-8.330078125,-10.341692924499512,1,0,0,0
130.0,1491,2,dqn_shielded,0,0,0,0,1.7125166654586792,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.21666666865348816,0.0,1.0,0.0,0.0,0.011357471346855164,-2.447056770324707,-1.7011592388153076,-1.7747704982757568,1,1,1,1
130.0,1491,5,dqn_shielded,1,1,1,0,6.294557571411133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.21666666865348816,0.0,0.0,1.0,0.0,-8.597419738769531,-0.29909563064575195,-6.593653202056885,-8.888591766357422,0,1,0,0
130.0,1491,6,dqn_shielded,2,2,2,0,8.163481712341309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.21666666865348816,0.0,0.0,0.0,1.0,-8.471660614013672,-8.545660018920898,0.1604664921760559,-8.003015518188477,0,0,1,0
135.0,1491,1,dqn_shielded,2,2,2,0,1.5429224967956543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.22499999403953552,1.0,0.0,0.0,0.0,-2.539374589920044,-3.1184895038604736,-0.3484087586402893,-1.8913311958312988,1,1,1,1
135.0,1491,2,dqn_shielded,0,0,0,0,1.7119899988174438,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.22499999403953552,0.0,1.0,0.0,0.0,0.008292756974697113,-2.4447813034057617,-1.7036972045898438,-1.770891785621643,1,1,1,1
135.0,1491,5,dqn_shielded,2,2,2,0,2.9047458171844482,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.22499999403953552,0.0,0.0,1.0,0.0,-4.758296489715576,-3.8240344524383545,-0.30094289779663086,-3.205688714981079,0,0,1,0
135.0,1491,6,dqn_shielded,2,2,2,0,1.895249605178833,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.22499999403953552,0.0,0.0,0.0,1.0,-1.543787956237793,-1.8148198127746582,0.3514616787433624,-1.8570784330368042,1,1,1,1
140.0,1491,1,dqn_shielded,2,2,2,0,8.893302917480469,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333432674408,1.0,0.0,0.0,0.0,-10.027799606323242,-9.757528305053711,-0.33138275146484375,-9.224685668945312,0,0,1,0
140.0,1491,2,dqn_shielded,0,0,0,0,2.517472743988037,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333432674408,0.0,1.0,0.0,0.0,0.06205926835536957,-2.7323217391967773,-2.455413579940796,-2.458104372024536,1,1,1,1
140.0,1491,5,dqn_shielded,2,2,2,0,9.386031150817871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333432674408,0.0,0.0,1.0,0.0,-10.63870620727539,-9.499739646911621,0.01176440715789795,-9.374266624450684,0,0,1,0
140.0,1491,6,dqn_shielded,2,2,2,0,1.6281230449676514,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333432674408,0.0,0.0,0.0,1.0,-1.3286328315734863,-2.1671578884124756,0.29949018359184265,-2.282266139984131,1,1,1,1
145.0,1491,1,dqn_shielded,0,0,0,0,1.1681978702545166,0.0,0.0,1.0,0.0,1.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.24166665971279144,1.0,0.0,0.0,0.0,-0.287406861782074,-2.317676305770874,-1.634872555732727,-1.4556047916412354,1,1,1,1
145.0,1491,2,dqn_shielded,1,1,1,0,2.8978288173675537,1.0,0.0,0.0,0.0,1.0,-0.29131263494491577,0.0,-0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.29131263494491577,0.0,0.29131263494491577,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.24166665971279144,0.0,1.0,0.0,0.0,-4.635638236999512,-0.33566761016845703,-3.799539804458618,-3.2334964275360107,0,1,0,1
145.0,1491,5,dqn_shielded,2,2,2,0,2.034167766571045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.24166665971279144,0.0,0.0,1.0,0.0,-2.5686581134796143,-1.9600410461425781,0.07412676513195038,-2.1817197799682617,1,1,1,1
145.0,1491,6,dqn_shielded,0,0,0,0,3.298339605331421,0.0,0.0,1.0,0.0,1.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.24166665971279144,0.0,0.0,0.0,1.0,0.0018098056316375732,-3.296529769897461,-3.8851633071899414,-3.5511088371276855,1,0,0,0
150.0,1491,1,dqn_shielded,0,0,0,0,7.081878662109375,1.0,0.0,0.0,0.0,0.0,-0.29131263494491577,0.0,-0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.29131263494491577,0.0,0.29131263494491577,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.25,1.0,0.0,0.0,0.0,-0.3336372971534729,-7.415515899658203,-7.667606830596924,-8.314831733703613,1,0,0,0
150.0,1491,2,dqn_shielded,1,1,1,0,7.082028388977051,0.0,1.0,0.0,0.0,0.0,-0.0996679961681366,0.0,-0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.25,0.0,1.0,0.0,0.0,-9.432760238647461,-0.1375032663345337,-7.219531536102295,-8.450762748718262,0,1,0,0
150.0,1491,5,dqn_shielded,0,0,0,0,2.8882288932800293,0.0,0.0,1.0,0.0,1.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.25,0.0,0.0,1.0,0.0,-0.2539108991622925,-3.1421399116516113,-3.663872718811035,-3.1761884689331055,1,0,0,0
150.0,1491,6,dqn_shielded,0,0,0,0,7.96013069152832,1.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.049958374351263046,0.14888502657413483,0.06116081401705742,0.25,0.0,0.0,0.0,1.0,0.19511118531227112,-8.183357238769531,-7.765019416809082,-9.026544570922852,1,0,0,0
155.0,1491,1,dqn_shielded,0,0,0,0,2.185727596282959,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.25833332538604736,1.0,0.0,0.0,0.0,-0.3557248115539551,-3.927260637283325,-3.0561728477478027,-2.541452407836914,1,1,1,1
155.0,1491,2,dqn_shielded,1,1,1,0,1.2640068531036377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.25833332538604736,0.0,1.0,0.0,0.0,-1.550984263420105,-0.20213912427425385,-1.4661459922790527,-2.365511417388916,1,1,1,1
155.0,1491,5,dqn_shielded,0,0,0,0,8.964749336242676,1.0,0.0,0.0,0.0,0.0,-0.0996679961681366,0.0,-0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.25833332538604736,0.0,0.0,1.0,0.0,-0.021978139877319336,-9.059147834777832,-8.986727714538574,-10.462470054626465,1,0,0,0
155.0,1491,6,dqn_shielded,2,2,2,0,2.3069584369659424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.012499349191784859,0.049958374351263046,0.021647252142429352,0.25833332538604736,0.0,0.0,0.0,1.0,-2.0347251892089844,-2.2750792503356934,0.2722332775592804,-2.520667791366577,1,1,1,1
160.0,1491,1,dqn_shielded,1,1,1,0,1.4976975917816162,1.0,0.0,0.0,0.0,1.0,-0.1973753273487091,0.0,-0.1973753273487091,0.0,0.0,0.0,0.0,0.0,0.1973753273487091,0.0,0.1973753273487091,0.0,0.0,0.07485969364643097,0.14888502657413483,0.0558435432612896,0.2666666805744171,1.0,0.0,0.0,0.0,-4.702183723449707,-0.5988523960113525,-3.3690295219421387,-2.0965499877929688,1,1,1,1
160.0,1491,2,dqn_shielded,2,2,2,0,1.596625566482544,0.0,1.0,0.0,0.0,1.0,-0.0996679961681366,0.0,0.0996679961681366,0.0,0.0,0.0,0.1973753273487091,0.0,0.0996679961681366,0.0,0.0996679961681366,0.0,0.0996679961681366,0.07485969364643097,0.14888502657413483,0.0558435432612896,0.2666666805744171,0.0,1.0,0.0,0.0,-3.277806043624878,-2.5708742141723633,0.00869344174861908,-1.5879321098327637,1,1,1,1
160.0,1491,5,dqn_shielded,2,2,2,0,3.2661917209625244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.29131263494491577,0.0,0.0,0.0,0.0,0.0,0.14888502657413483,0.07485969364643097,0.14888502657413483,0.0558435432612896,0.2666666805744171,0.0,0.0,1.0,0.0,-4.458542823791504,-3.5902700424194336,-0.3240782618522644,-3.8669638633728027,0,0,1,0
160.0,1491,6,dqn_shielded,2,2,2,0,7.489078044891357,0.0,0.0,1.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0996679961681366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049958374351263046,0.07485969364643097,0.14888502657413483,0.0558435432612896,0.2666666805744171,0.0,0.0,0.0,1.0,-7.474956512451172,-8.306148529052734,0.014121532440185547,-7.754475116729736,0,0,1,0
