step,reward,scaled_training_reward,shield_rate,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
520.0,-2.25,-32.800000000000004,0.07932692307692307,0.8894230769230769,28,0,9,197,225,0,48.0,1.7142857142857142,6.955084322569009,4,29.0,0.4757635337050436,0,8.0,0.34534616272177854,3,18.0,0.5925131420325218,2,12.0,0.1101355996189176,9,67.0
525.0,-2.5,-33.300000000000004,0.08095238095238096,0.8857142857142857,27,0,10,198,225,0,71.0,2.6296296296296298,5.006597817654957,4,49.0,0.31609818437682474,1,4.0,0.10573331023919524,1,14.0,0.31008401068441116,4,25.0,0.0001308064180755762,10,92.0
530.0,-3.0,-33.9,0.08254716981132075,0.8867924528301887,26,0,12,200,226,0,79.0,3.0384615384615383,4.35024730851187,3,49.0,0.06889118206153469,3,14.0,0.00021921620672774207,2,9.0,0.38419488375664823,4,47.0,0.30724429827652494,12,119.0
535.0,-2.0,-34.3,0.08177570093457943,0.8878504672897196,27,0,8,203,230,0,65.0,2.4074074074074074,5.735769623423424,3,34.0,0.4019283896224874,0,15.0,0.6641505852641857,4,24.0,0.2949669095450981,1,40.0,0.37909864881951677,8,113.0
540.0,-1.5,-34.599999999999994,0.08101851851851852,0.8888888888888888,29,0,6,203,232,0,47.0,1.6206896551724137,7.427564246208055,2,27.0,0.48250534652653626,0,2.0,0.9333678685408786,4,44.0,0.22022915283204214,0,13.0,0.3418610848018322,6,86.0
545.0,-2.25,-35.04999999999999,0.08256880733944955,0.8853211009174312,32,0,9,203,235,0,46.0,1.4375,7.286277250850089,3,20.0,0.5071333642478923,1,3.0,0.2525816079291558,4,46.0,0.3776784414855391,1,3.0,0.1215089926098382,9,72.0
550.0,-3.25,-35.699999999999996,0.08181818181818182,0.8863636363636364,30,0,13,207,237,0,78.0,2.6,6.608331297954957,3,23.0,0.39062933343590467,3,12.0,0.24854486292153058,4,50.0,0.48202464042666976,3,16.0,0.23513770798467964,13,101.0
555.0,-0.5,-35.800000000000004,0.08108108108108109,0.8873873873873874,30,0,2,210,240,0,17.0,0.5666666666666667,5.8895629055358265,1,13.0,0.39686794484810173,0,13.0,0.5573524654889245,1,43.0,0.25906357030006066,0,15.0,0.34563014389467744,2,84.0
560.0,-1.75,-36.150000000000006,0.08035714285714286,0.8883928571428571,30,0,7,212,242,0,14.0,0.4666666666666667,7.094195224285797,2,13.0,0.4208939161269021,1,4.0,0.6703886749716126,3,21.0,0.19278569100174917,1,3.0,0.6194301345242545,7,41.0
565.0,-1.25,-36.400000000000006,0.07964601769911504,0.8893805309734514,33,0,5,212,245,0,20.0,0.6060606060606061,7.268800676095794,4,27.0,0.1313897565795667,0,0.0,0.6377226507492613,1,13.0,0.47931670785403035,0,2.0,0.8528736002228223,5,42.0
570.0,-2.0,-36.800000000000004,0.07894736842105263,0.8903508771929824,34,1,8,215,249,0,30.0,0.8823529411764706,6.998610851716334,4,37.0,0.1547732520010009,2,3.0,0.3256106279525335,2,12.0,0.5891403622374952,0,4.0,0.4618068748530832,8,56.0
575.0,-0.5,-36.900000000000006,0.0782608695652174,0.8913043478260869,32,0,2,219,251,0,8.0,0.25,7.0376241426858535,0,26.0,0.41365693560221367,0,6.0,0.7368546025221713,0,7.0,0.4066518813619068,2,12.0,0.19840954160516794,2,51.0
580.0,-0.75,-37.050000000000004,0.07758620689655173,0.8900862068965517,34,0,3,222,256,0,12.0,0.35294117647058826,7.357975632524024,1,28.0,0.37391473658208363,0,2.0,0.6476389531580592,1,5.0,0.44898886588537373,1,17.0,0.4333290543563873,3,52.0
585.0,-1.5,-37.35,0.07905982905982906,0.8888888888888888,34,0,6,224,258,0,24.0,0.7058823529411765,5.59283696434391,4,44.0,0.1743215482937147,1,6.0,0.196847166344999,1,2.0,0.28248289796780407,0,7.0,0.7448383401900281,6,59.0
590.0,-3.75,-38.1,0.08050847457627118,0.8877118644067796,33,0,15,227,260,0,57.0,1.7272727272727273,3.664944995196761,5,52.0,0.17740311739889364,4,19.0,0.001598799919190846,4,17.0,0.20579897953173493,2,12.0,0.1702152272181539,15,100.0
595.0,-2.75,-38.650000000000006,0.07983193277310924,0.8886554621848739,35,0,11,229,264,0,57.0,1.6285714285714286,5.045448126650602,2,41.0,0.47426650995254654,1,26.0,0.49511537959584123,4,33.0,0.1696457662417313,4,27.0,0.0015319456286230673,11,127.0
600.0,-1.0,-38.85,0.07916666666666666,0.8895833333333333,35,0,4,231,266,0,30.0,0.8571428571428571,7.471059577826379,0,16.0,0.4911860638647867,1,21.0,0.7865732864937817,2,34.0,0.2744223567157782,1,28.0,0.49965738381641,4,99.0
