step,reward,scaled_training_reward,shield_rate,expert_agreement_rate,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
520.0,-1.25,-38.79999999999998,0.03125,0.9495192307692307,32,0,5,214,246,0,23.0,0.71875,8.5104115375885,0,15.0,0.5978134143495867,4,44.0,0.5118754648013466,1,7.0,0.543012767454163,0,3.0,0.6276635764038478,5,69.0
525.0,-2.0,-39.19999999999999,0.03333333333333333,0.9476190476190476,33,0,8,215,248,0,28.0,0.8484848484848485,6.0515923833136895,1,17.0,0.43472652529286304,3,37.0,0.24613581391813613,3,17.0,0.18443321171514335,1,3.0,0.5429729465216574,8,74.0
530.0,-2.5,-39.69999999999999,0.0330188679245283,0.9481132075471698,32,0,10,217,249,0,49.0,1.53125,5.367540115507985,4,32.0,0.255403674170908,2,25.0,0.24712986521649935,1,24.0,0.07712786377501861,3,12.0,0.246206838214703,10,93.0
535.0,-1.5,-39.999999999999986,0.03271028037383177,0.9485981308411215,33,0,6,219,252,0,38.0,1.1515151515151516,7.197586041719789,3,39.0,0.3499200756625178,1,13.0,0.38773133229980783,1,22.0,0.2706177427659,1,16.0,0.47271580878717395,6,90.0
540.0,-1.0,-40.19999999999998,0.032407407407407406,0.9490740740740741,33,0,4,223,256,0,13.0,0.3939393939393939,7.979016706270289,2,22.0,0.41380985941830534,1,14.0,0.4462502217512058,0,0.0,0.7427648921444192,1,8.0,0.6757940852109101,4,44.0
545.0,-1.25,-40.44999999999998,0.03211009174311927,0.9495412844036697,33,0,5,225,258,0,15.0,0.45454545454545453,6.701166312634943,1,23.0,0.36906204453379965,3,25.0,0.3119580735648491,0,0.0,0.8559366994459432,1,5.0,0.3653369041826226,5,53.0
550.0,-2.75,-40.999999999999986,0.031818181818181815,0.95,32,0,11,229,261,0,38.0,1.1875,5.583306807985433,4,33.0,0.2871396637527323,3,31.0,0.19172472964401052,0,2.0,0.7998127284590721,4,17.0,0.19482970912315145,11,83.0
555.0,-2.0,-41.399999999999984,0.03153153153153153,0.9504504504504504,31,0,8,231,262,0,29.0,0.9354838709677419,4.883424785782071,6,47.0,0.12469889447210207,0,18.0,0.4387032085193865,1,4.0,0.37284422535530515,1,19.0,0.08964081440908168,8,88.0
560.0,-1.5,-41.69999999999998,0.03125,0.9508928571428571,32,0,6,233,265,0,26.0,0.8125,7.009813522565819,3,42.0,0.28069752014352756,0,5.0,0.6746673392308065,3,16.0,0.32398402613168703,0,6.0,0.49086012621189473,6,69.0
565.0,-1.0,-41.89999999999998,0.030973451327433628,0.9513274336283186,35,0,4,234,269,0,25.0,0.7142857142857143,8.693777465416291,1,30.0,0.3396339767781907,1,5.0,0.7438976792477648,2,21.0,0.5639382036876267,0,0.0,1.0,4,56.0
570.0,-1.0,-42.09999999999998,0.03070175438596491,0.9517543859649122,35,0,4,239,274,0,41.0,1.1714285714285715,8.592596741393464,2,39.0,0.4532210653031938,0,2.0,0.706475106719006,2,23.0,0.5542233095824282,0,2.0,0.8455234153649916,4,66.0
575.0,-2.0,-42.49999999999998,0.030434782608695653,0.9521739130434783,34,0,8,243,277,0,48.0,1.411764705882353,6.086878672442293,5,59.0,0.2801254635385623,3,10.0,0.2113214873433073,0,12.0,0.6359266084877304,0,4.0,0.8930724974680386,8,85.0
580.0,-3.75,-43.24999999999998,0.03017241379310345,0.9525862068965517,35,0,15,244,279,0,90.0,2.5714285714285716,4.7078331833350076,11,102.0,0.1998893168293412,3,17.0,0.10175862094577122,1,2.0,0.2670439470321384,0,2.0,0.9001927431242255,15,123.0
585.0,-4.25,-44.09999999999998,0.029914529914529916,0.9508547008547008,37,0,17,244,281,0,129.0,3.4864864864864864,4.806978752599278,12,144.0,0.07642804321836431,1,12.0,0.2781520806788004,4,18.0,0.32133251951809433,0,2.0,0.013739086617453034,17,176.0
590.0,-3.25,-44.74999999999998,0.029661016949152543,0.9491525423728814,39,0,13,246,285,0,142.0,3.641025641025641,6.125311445563516,10,165.0,0.18609438907321582,1,10.0,0.595812076871928,1,23.0,0.42075367165567457,1,7.0,1.597505616710298e-05,13,205.0
595.0,-1.0,-44.94999999999999,0.029411764705882353,0.9495798319327731,36,0,4,250,286,0,38.0,1.0555555555555556,6.759224818915907,4,159.0,0.20376751702550222,0,2.0,0.9358953448639262,0,8.0,0.43846647520503856,0,2.0,0.8036313070590383,4,171.0
600.0,-1.25,-45.19999999999999,0.029166666666666667,0.95,37,0,5,254,291,0,20.0,0.5405405405405406,7.521531485525749,4,133.0,0.2481945549666407,1,3.0,0.13699099470976014,0,2.0,0.7982002226376121,0,4.0,0.8522382918692569,5,142.0
