step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
325.0,-1.5,260,0,0.0,250,0.9615384615384616,0.0,0,30,0,6,112,142,0,17.0,0.5666666666666667,7.808622483814568,3,11.0,0.576400557267494,1,22.0,0.22838475580323583,1,1.0,0.6576982184685713,1,3.0,0.1853527442178615,6,37.0
330.0,-0.5,264,0,0.0,254,0.9621212121212122,0.0,0,32,0,2,113,145,0,3.0,0.09375,7.470102795493462,1,14.0,0.289710768727705,1,14.0,0.4117207697369056,0,0.0,0.6494172891359782,0,2.0,0.11629972667244373,2,30.0
335.0,-2.0,268,0,0.0,258,0.9626865671641791,0.0,0,27,0,8,119,146,0,27.0,1.0,8.131744513029984,4,14.0,0.158127622052099,4,26.0,0.32045501785211566,0,2.0,0.8561963733728378,0,4.0,0.9219344211938568,8,46.0
340.0,-0.75,272,0,0.0,261,0.9595588235294118,0.0,0,25,0,3,122,147,0,17.0,0.68,7.9151216996690765,2,24.0,0.3750229669017884,1,27.0,0.15022081740305632,0,2.0,0.8104780948401766,0,4.0,0.9499480547960018,3,57.0
345.0,-1.0,276,0,0.0,265,0.9601449275362319,0.0,0,24,0,4,124,148,0,9.0,0.375,8.470995889168497,1,14.0,0.46589994421081177,2,16.0,0.5616135440301327,0,2.0,0.5385504747238111,1,3.0,0.4705632798844639,4,35.0
350.0,-1.25,280,0,0.0,268,0.9571428571428572,0.0,0,24,0,5,125,149,0,12.0,0.5,6.353976763864904,2,16.0,0.06984073516997942,1,18.0,0.5409924419945109,2,7.0,0.2116953058470687,0,1.0,0.37838734007507974,5,42.0
355.0,-1.25,284,0,0.0,272,0.9577464788732394,0.0,0,22,0,5,128,150,0,26.0,1.1818181818181819,7.0637581912108525,2,26.0,0.0,2,19.0,0.23429117374461753,1,14.0,0.48250542951477016,0,2.0,0.7453459086079595,5,61.0
360.0,-0.25,288,0,0.0,275,0.9548611111111112,0.0,0,22,0,1,129,151,0,3.0,0.13636363636363635,8.980986571171785,0,15.0,0.24473097184763198,1,13.0,0.31035396224927997,0,5.0,0.6350851184054006,0,2.0,0.9188955329046404,1,35.0
365.0,-0.75,292,0,0.0,279,0.9554794520547946,0.0,0,23,0,3,131,154,0,7.0,0.30434782608695654,8.82623336242165,0,0.0,0.9509975846279031,1,6.0,0.6313429154137145,1,4.0,0.624087835641467,1,4.0,0.059573883547719475,3,14.0
370.0,-0.75,296,0,0.0,282,0.9527027027027027,0.0,0,24,0,3,133,157,0,13.0,0.5416666666666666,9.1711813768355,0,0.0,0.9659418568832973,1,8.0,0.6595920664775756,2,10.0,0.4947125463336384,0,4.0,0.14447137409316696,3,22.0
375.0,-0.5,300,0,0.0,285,0.95,0.0,0,23,0,2,138,161,0,9.0,0.391304347826087,9.035222559695892,1,1.0,0.7734525206726356,1,13.0,0.2591918062882938,0,4.0,0.5280041285036403,0,2.0,0.9529294860685203,2,20.0
380.0,0.0,304,0,0.0,289,0.9506578947368421,0.0,0,20,0,0,141,161,0,0.0,0.0,9.997727789436283,0,0.0,0.6368915733461572,0,8.0,0.3579053868664263,0,0.0,0.776237846035869,0,4.0,0.9044221374083712,0,12.0
385.0,-0.75,308,0,0.0,293,0.9512987012987013,0.0,0,19,0,3,144,163,0,6.0,0.3157894736842105,10.34142061699004,2,5.0,0.40948169236261495,1,1.0,0.45197032303582185,0,2.0,0.8631004292933843,0,2.0,0.9096920024464996,3,10.0
390.0,-0.25,312,0,0.0,297,0.9519230769230769,0.0,0,20,0,1,145,165,0,2.0,0.1,9.158631021269585,0,4.0,0.6132360333594724,0,0.0,0.9152112220464632,0,2.0,0.9272116339085299,1,4.0,0.39355318903359404,1,10.0
395.0,-0.25,316,0,0.0,300,0.9493670886075949,0.0,0,18,0,1,148,166,0,1.0,0.05555555555555555,7.943365758350589,0,0.0,0.8959070619062173,0,2.0,0.9212013994042875,1,3.0,0.017311277537089817,0,5.0,0.36539052791238236,1,10.0
400.0,0.0,320,0,0.0,303,0.946875,0.0,0,21,0,0,150,171,0,0.0,0.0,10.562221980019675,0,0.0,0.895586575556057,0,2.0,0.9193456410370475,0,2.0,0.5928913273258585,0,2.0,0.6112934002272327,0,6.0
405.0,-0.5,324,0,0.0,307,0.9475308641975309,0.0,0,24,0,2,150,174,0,2.0,0.08333333333333333,10.032804857266632,0,0.0,0.6926361786358735,1,3.0,0.6262927164129477,0,0.0,0.982946108180696,1,3.0,0.1603891773530943,2,6.0
410.0,-1.25,328,0,0.0,310,0.9451219512195121,0.0,0,24,0,5,152,176,0,16.0,0.6666666666666666,7.4391909960446005,1,3.0,0.4421764727195087,4,15.0,0.29313664100996273,0,0.0,0.7891490637771194,0,1.0,0.28545776820287805,5,19.0
415.0,-2.0,332,0,0.0,313,0.9427710843373494,0.0,0,21,0,8,156,177,0,41.0,1.9523809523809523,5.401509959872122,0,2.0,0.7354759666269493,7,41.0,0.24367289020624588,1,2.0,0.08053644875229145,0,0.0,1.0,8,45.0
420.0,-2.0,336,0,0.0,316,0.9404761904761905,0.0,0,21,0,8,157,178,0,54.0,2.5714285714285716,5.135341652374894,0,0.0,0.9733249499512385,5,60.0,0.0826768328646096,3,18.0,0.4977234522393698,0,0.0,1.0,8,78.0
425.0,-0.75,340,0,0.0,320,0.9411764705882353,0.0,0,22,0,3,159,181,0,33.0,1.5,7.044890513529212,0,0.0,0.8327977183972637,3,61.0,0.1523985322362081,0,18.0,0.6814666387419118,0,0.0,1.0,3,79.0
430.0,-1.0,344,0,0.0,324,0.9418604651162791,0.0,0,25,0,4,159,184,0,8.0,0.32,7.444102123184397,1,3.0,0.7289393680794716,2,54.0,0.2669508439378138,1,4.0,0.4494427520408815,0,2.0,0.8221127060717505,4,63.0
435.0,-1.75,348,0,0.0,328,0.9425287356321839,0.0,0,25,0,7,161,186,0,29.0,1.16,6.533015746392075,2,9.0,0.581143533363217,4,46.0,0.2874592592318281,1,6.0,0.1357897107715109,0,4.0,0.8656759198818116,7,65.0
440.0,-2.0,352,0,0.0,332,0.9431818181818182,0.0,0,25,0,8,162,187,0,46.0,1.84,5.704284066241188,3,20.0,0.390414861446765,2,48.0,0.23569916652798564,3,14.0,0.25006326826353314,0,4.0,0.5596519408442496,8,86.0
445.0,-2.0,356,0,0.0,336,0.9438202247191011,0.0,0,26,0,8,162,188,0,51.0,1.9615384615384615,6.682193942435446,4,37.0,0.25290054294580505,1,24.0,0.44166612043668607,0,14.0,0.39513100080833424,3,11.0,0.23317515052830334,8,86.0
450.0,-1.5,360,0,0.0,340,0.9444444444444444,0.0,0,26,0,6,164,190,0,41.0,1.5769230769230769,6.704512181759843,3,42.0,0.3694702255272605,2,25.0,0.07178444027302987,0,0.0,0.9395908928224747,1,15.0,0.40402517944719457,6,82.0
455.0,-1.75,364,0,0.0,344,0.945054945054945,0.0,0,25,0,7,167,192,0,74.0,2.96,8.86638832792137,4,51.0,0.2388021285100752,2,35.0,0.0,0,2.0,0.9282757649186268,1,11.0,0.7900588818264149,7,99.0
460.0,-0.75,368,0,0.0,348,0.9456521739130435,0.0,0,24,0,3,170,194,0,12.0,0.5,7.4767625091252965,2,38.0,0.11031880117206698,0,19.0,0.5794488428333052,0,2.0,0.8699654249152111,1,5.0,0.49475529380355837,3,64.0
465.0,-1.25,372,0,0.0,351,0.9435483870967742,0.0,0,23,0,5,171,194,0,20.0,0.8695652173913043,7.939118184965574,1,17.0,0.3062917450077893,0,2.0,0.9344644392204944,1,4.0,0.32189275396694583,3,15.0,0.20020743394355206,5,38.0
470.0,-0.5,376,0,0.0,354,0.9414893617021277,0.0,0,25,0,2,173,198,0,5.0,0.2,8.530017555361857,0,4.0,0.6738555024693316,0,2.0,0.818499832644617,1,4.0,0.37979063031316534,1,18.0,0.3757117129131113,2,28.0
475.0,-0.75,380,0,0.0,358,0.9421052631578948,0.0,0,24,0,3,176,200,0,13.0,0.5416666666666666,9.674048296974084,1,9.0,0.716491469903238,1,2.0,0.6388563979578015,1,8.0,0.6303312113610243,0,4.0,0.3030396181905315,3,23.0
480.0,-0.25,384,0,0.0,362,0.9427083333333334,0.0,0,25,0,1,178,203,0,1.0,0.04,9.42992177010904,0,0.0,0.592448778780153,1,1.0,0.34770073001267177,0,2.0,0.6711785637825161,0,0.0,0.6207139108708107,1,3.0
485.0,-1.0,388,0,0.0,366,0.9432989690721649,0.0,0,21,0,4,183,204,0,15.0,0.7142857142857143,9.107597377465495,1,4.0,0.5776203127899263,2,11.0,0.5427381866863243,1,4.0,0.4683211628882463,0,4.0,0.9244309374080152,4,23.0
490.0,0.0,392,0,0.0,369,0.9413265306122449,0.0,0,21,0,0,185,206,0,0.0,0.0,10.059226785188166,0,3.0,0.6841557423910094,0,8.0,0.6837088014592727,0,0.0,1.0,0,4.0,0.9366279987997775,0,15.0
495.0,-0.5,396,0,0.0,373,0.9419191919191919,0.0,0,18,0,2,188,206,0,4.0,0.2222222222222222,9.806500886314028,1,3.0,0.44755233592873556,1,1.0,0.3658168116006624,0,2.0,0.9433573876967628,0,2.0,0.4929369915573199,2,8.0
500.0,-0.5,400,0,0.0,377,0.9425,0.0,0,18,0,2,188,206,0,6.0,0.3333333333333333,9.53707662345948,0,0.0,0.9104621104112975,1,1.0,0.0009072543650930496,0,2.0,0.8017874953348837,1,7.0,0.0,2,10.0
