step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
160.0,-2.5,0,0,0.0,0,0.0,0.0,0,25,0,10,32,57,0,224.0,8.96,7.519805148445182,6,129.0,0.13935245621678707,2,43.0,0.0,2,52.0,0.0,0,0.0,0.8224211727799869,10,224.0
165.0,-2.5,0,0,0.0,0,0.0,0.0,0,23,0,10,35,58,0,274.0,11.91304347826087,6.303420964644825,6,159.0,0.11897657409565371,2,53.0,0.0,2,62.0,0.0,0,0.0,1.0,10,274.0
170.0,-2.75,0,0,0.0,0,0.0,0.0,0,23,0,11,40,63,0,329.0,14.304347826086957,6.074248243757242,7,194.0,0.26442167012635304,2,63.0,0.30736711389006294,2,72.0,0.3333333333333333,0,0.0,1.0,11,329.0
175.0,-3.0,0,0,0.0,0,0.0,0.0,0,21,0,12,44,65,0,385.0,18.333333333333332,5.279640822019327,8,230.0,0.3540186124307406,2,73.0,0.30254706642349644,2,82.0,0.33113013320032814,0,0.0,1.0,12,385.0
180.0,-3.25,0,0,0.0,0,0.0,0.0,0,22,0,13,46,68,0,447.0,20.318181818181817,2.850704607634319,8,270.0,0.13277520003753776,3,85.0,0.00011364090689630308,2,92.0,0.5309383804781784,0,0.0,1.0,13,447.0
185.0,-2.25,0,0,0.0,0,0.0,0.0,0,22,0,9,46,68,0,81.0,3.6818181818181817,4.010697668155569,8,215.0,0.03158149627430271,0,4.0,0.45126776440735095,1,2.0,0.6321880466632357,0,0.0,0.7853336591878854,9,221.0
190.0,-1.25,0,0,0.0,0,0.0,0.0,0,24,0,5,46,70,0,37.0,1.5416666666666667,6.644909209595032,4,149.0,0.2019052237473763,0,0.0,1.0,1,8.0,0.46958510746366877,0,1.0,0.9144326076870503,5,158.0
195.0,-1.5,0,0,0.0,0,0.0,0.0,0,27,0,6,46,73,0,60.0,2.2222222222222223,9.006058762341864,3,93.0,0.48234889594581337,0,0.0,0.9408239417521238,3,21.0,0.6231748744021213,0,1.0,0.8900462968213909,6,115.0
200.0,-1.5,0,0,0.0,0,0.0,0.0,0,29,0,6,48,77,0,90.0,3.103448275862069,9.287345015718289,3,66.0,0.4942128270936328,0,0.0,1.0,3,35.0,0.6033892850555619,0,0.0,0.9297017866983571,6,101.0
205.0,-2.0,0,0,0.0,0,0.0,0.0,0,31,0,8,48,79,0,126.0,4.064516129032258,8.379405768298774,4,73.0,0.42469446566163443,0,0.0,0.9313662883460732,4,53.0,0.45258096882926774,0,0.0,0.934165573280732,8,126.0
210.0,-2.75,0,0,0.0,0,0.0,0.0,0,31,0,11,52,83,0,178.0,5.741935483870968,7.956212571351959,5,95.0,0.4518934153227375,0,0.0,1.0,6,83.0,0.460592536366853,0,0.0,1.0,11,178.0
215.0,-3.0,0,0,0.0,0,0.0,0.0,0,31,0,12,55,86,0,234.0,7.548387096774194,6.265537390603922,5,120.0,0.20630075064325373,0,0.0,0.9712770907378281,7,114.0,0.3036306559345671,0,0.0,0.9332175128464493,12,234.0
220.0,-4.5,0,0,0.0,0,0.0,0.0,0,31,0,18,58,89,0,308.0,9.935483870967742,3.754652208021044,8,151.0,0.1769809292472168,0,0.0,0.9013299962953727,10,157.0,0.12589690928649375,0,0.0,0.552312840439125,18,308.0
225.0,-5.75,0,0,0.0,0,0.0,0.0,0,33,0,23,59,92,0,417.0,12.636363636363637,2.821935367064242,9,196.0,0.20251761896572215,0,0.0,0.5114089145147566,13,218.0,0.09071721070527447,1,3.0,0.00015303077670507847,23,417.0
230.0,-4.5,0,0,0.0,0,0.0,0.0,0,34,0,18,61,95,0,171.0,5.029411764705882,3.4858844298185114,6,139.0,0.31533603837111024,2,5.0,0.45278111923772413,9,194.0,0.06572395096567454,1,8.0,0.38053805996905504,18,346.0
235.0,-2.75,0,0,0.0,0,0.0,0.0,0,36,0,11,61,97,0,101.0,2.8055555555555554,5.294369835822224,2,88.0,0.364785684634871,3,17.0,0.5257260132026877,5,166.0,0.1903885179212841,1,14.0,0.7456177894455169,11,285.0
240.0,-2.25,0,0,0.0,0,0.0,0.0,0,41,0,9,61,102,0,132.0,3.2195121951219514,7.372770610261865,1,46.0,0.44557739643818844,3,32.0,0.6126203192536248,4,120.0,0.3310547079738301,1,19.0,0.796871225583505,9,217.0
245.0,-2.75,0,0,0.0,0,0.0,0.0,0,43,0,11,61,104,0,184.0,4.27906976744186,8.256404041951185,3,32.0,0.44784880604828653,3,46.0,0.5910586466287823,4,111.0,0.5074756613286728,1,23.0,0.757109479563732,11,212.0
250.0,-2.75,0,0,0.0,0,0.0,0.0,0,46,0,11,61,107,0,239.0,5.195652173913044,8.738586936620116,3,30.0,0.4926175395140948,3,61.0,0.5925976014554414,4,120.0,0.38655752274885596,1,28.0,0.7004018455346976,11,239.0
255.0,-3.0,0,0,0.0,0,0.0,0.0,0,47,0,12,65,112,0,297.0,6.319148936170213,8.547203470312798,4,48.0,0.4939005969740747,3,76.0,0.5851829242345291,4,140.0,0.40351846576820677,1,33.0,0.734264350396449,12,297.0
260.0,-3.0,0,0,0.0,0,0.0,0.0,0,45,0,12,70,115,0,357.0,7.933333333333334,8.146055977421312,4,68.0,0.40286389787423704,3,91.0,0.5580232661533843,4,160.0,0.3925803633529438,1,38.0,0.7151033567082128,12,357.0
265.0,-4.5,0,0,0.0,0,0.0,0.0,0,43,0,18,74,117,0,431.0,10.023255813953488,4.888091207161059,6,93.0,0.14337955817931047,5,112.0,0.316770598550258,5,181.0,0.31378915586916595,2,45.0,0.21477490008156128,18,431.0
270.0,-7.75,0,0,0.0,0,0.0,0.0,0,42,0,31,78,120,0,556.0,13.238095238095237,2.3180649841418406,9,131.0,0.18590973318031676,10,151.0,0.0803966680243399,7,209.0,0.11777802560090897,5,65.0,0.029105827896175943,31,556.0
275.0,-5.25,0,0,0.0,0,0.0,0.0,0,41,0,21,81,122,0,166.0,4.048780487804878,2.7895672723289917,6,102.0,0.2968018470144898,7,106.0,0.036866900523296726,3,125.0,0.14176364090440238,5,41.0,0.12915715805191422,21,374.0
280.0,-5.5,0,0,0.0,0,0.0,0.0,0,42,0,22,81,123,0,266.0,6.333333333333333,5.132706229139898,7,84.0,0.19809250584034108,6,87.0,0.13514250336128464,4,45.0,0.4537260753173371,5,67.0,0.32282127485283313,22,283.0
285.0,-6.0,0,0,0.0,0,0.0,0.0,0,42,0,24,82,124,0,381.0,9.071428571428571,5.091768521063242,9,124.0,0.09515717287791994,6,102.0,0.0,4,65.0,0.47723583899570776,5,92.0,0.47195934280803015,24,383.0
290.0,-6.25,0,0,0.0,0,0.0,0.0,0,42,0,25,85,127,0,506.0,12.047619047619047,5.027739817138026,9,169.0,0.1727629027507504,6,132.0,0.14285714285714285,5,89.0,0.3614078426870604,5,116.0,0.37629685714194644,25,506.0
295.0,-6.25,0,0,0.0,0,0.0,0.0,0,41,0,25,86,127,0,631.0,15.390243902439025,4.758405377391232,9,214.0,0.0961167829567625,6,162.0,0.1340360032853431,5,114.0,0.23024976805876024,5,141.0,0.24159392760364778,25,631.0
300.0,-6.5,0,0,0.0,0,0.0,0.0,0,40,0,26,89,129,0,758.0,18.95,4.359722427387199,9,259.0,0.0,6,192.0,0.3181314689131991,6,141.0,0.23822588868331304,5,166.0,0.0,26,758.0
