step,reward,agent_decisions,shield_interventions,shield_rate,expert_agreements,expert_agreement_rate,sensor_corruption_rate,incident_active,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
450.0,-0.25,360,0,0.0,311,0.8638888888888889,0.0,0,21,0,1,169,190,0,6.0,0.2857142857142857,9.772414292691703,1,6.0,0.5158250788608487,0,8.0,0.17514618027828693,0,2.0,0.9113339173398377,0,2.0,0.9052304577281127,1,18.0
455.0,0.0,364,0,0.0,315,0.8653846153846154,0.0,0,19,0,0,173,192,0,0.0,0.0,11.148537785942006,0,3.0,0.5017096343240993,0,0.0,1.0,0,2.0,0.9153804118967712,0,4.0,0.9144988080925943,0,9.0
460.0,-0.25,368,0,0.0,318,0.8641304347826086,0.0,0,17,0,1,177,194,0,1.0,0.058823529411764705,9.735148489293021,0,0.0,0.29885437318893854,0,2.0,0.9577160340905682,1,3.0,0.5808163491023184,0,2.0,0.8699329412165029,1,7.0
465.0,-0.25,372,0,0.0,321,0.8629032258064516,0.0,0,17,0,1,177,194,0,5.0,0.29411764705882354,7.222347198573915,1,5.0,1.0658006764642447e-05,0,2.0,0.8826808601507764,0,2.0,0.2756714509386813,0,2.0,0.20963217004838405,1,11.0
470.0,-1.0,376,0,0.0,325,0.8643617021276596,0.0,0,20,0,4,178,198,0,11.0,0.55,8.155105856466127,0,0.0,0.8963713449203571,0,0.0,0.7393293532727541,2,7.0,0.24328937788153052,2,6.0,0.006708222919144086,4,13.0
475.0,-0.5,380,0,0.0,329,0.8657894736842106,0.0,0,21,0,2,179,200,0,4.0,0.19047619047619047,8.131436824905563,0,0.0,0.9344103938185022,2,4.0,0.03059043990135896,0,11.0,0.5134863431380635,0,8.0,0.14672215056153426,2,23.0
480.0,-0.75,384,0,0.0,333,0.8671875,0.0,0,21,0,3,182,203,0,16.0,0.7619047619047619,8.805927242431451,0,0.0,0.5984040413454974,3,16.0,0.25001511694695083,0,2.0,0.8036544843885945,0,2.0,0.8128438044270739,3,20.0
485.0,-1.25,388,0,0.0,336,0.865979381443299,0.0,0,21,0,5,183,204,0,26.0,1.2380952380952381,8.10852522068433,3,11.0,0.404149207747376,1,17.0,0.41527608098829916,1,5.0,0.0007029715284951198,0,2.0,0.9189558080000195,5,35.0
490.0,-0.75,392,0,0.0,340,0.8673469387755102,0.0,0,20,0,3,186,206,0,30.0,1.5,8.815451108884085,2,18.0,0.4397176043907139,1,17.0,0.40954666060558226,0,0.0,1.0,0,0.0,0.894093939753129,3,35.0
495.0,-0.75,396,0,0.0,344,0.8686868686868687,0.0,0,19,0,3,187,206,0,24.0,1.263157894736842,9.171951578768864,3,24.0,0.18237428253389212,0,2.0,0.6914167550230788,0,0.0,0.9443329993920769,0,0.0,0.962631992145801,3,26.0
