step,reward,unseen_states,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
380.0,-0.2125,9,26,0,17,131,157,0,553.0,21.26923076923077,2.1968712114448206,0,3.0,0.21845050819491005,15,549.0,0.03952141252326291,2,12.0,1.0212181360021003e-05,0,0.0,1.0,17,564.0
385.0,-0.18499999999999994,10,25,0,17,134,159,0,623.0,24.92,3.3110255105876143,0,0.0,0.7280954952362556,17,629.0,0.055618747712358606,0,9.0,0.7489143744146401,0,0.0,1.0,17,638.0
390.0,-0.012500000000000028,11,28,0,14,134,162,0,506.0,18.071428571428573,5.345471380321072,0,0.0,0.936403894012427,14,641.0,0.06518863949428498,0,2.0,0.8999249705644197,0,0.0,1.0,14,643.0
395.0,0.17999999999999994,12,30,0,10,134,164,0,271.0,9.033333333333333,6.593849596360733,0,0.0,0.76621790685458,10,569.0,0.1552755863179236,0,0.0,0.8879018278706122,0,2.0,0.8544624224145904,10,571.0
400.0,0.35500000000000015,13,33,0,8,136,169,0,252.0,7.636363636363637,6.4337682512768195,0,0.0,0.6903743711274964,7,426.0,0.170036062200146,1,1.0,0.4003907369046833,0,2.0,0.8421217952221164,8,429.0
405.0,-0.12000000000000002,13,33,0,12,138,171,0,302.0,9.151515151515152,6.534016452381134,1,4.0,0.6425814334225756,9,463.0,0.184190390351502,2,10.0,0.6963299022222544,0,0.0,0.8027464363003357,12,477.0
410.0,-0.09999999999999995,14,34,0,11,138,172,0,334.0,9.823529411764707,5.056701816040946,0,0.0,0.5847831765710927,11,510.0,0.036499488078140976,0,7.0,0.6505522064039514,0,0.0,0.678670138185927,11,517.0
415.0,-0.16750000000000015,15,36,0,18,138,174,0,406.0,11.277777777777779,5.050622349485902,0,0.0,0.9499735735134228,15,578.0,0.14945848187095406,2,3.0,0.3036024234752434,1,3.0,6.736319253840015e-05,18,584.0
420.0,-0.18999999999999984,16,36,0,16,139,175,0,474.0,13.166666666666666,4.062541193553662,0,0.0,0.630157183076005,15,652.0,0.0710726498079784,1,8.0,0.04587201976474503,0,0.0,1.0,16,660.0
425.0,-0.23000000000000015,17,35,0,22,143,178,0,571.0,16.314285714285713,4.19404934547955,1,3.0,0.6134040575835706,19,737.0,7.215651583881885e-05,2,10.0,0.33334613569990235,0,2.0,0.8575394469127948,22,752.0
430.0,-0.22250000000000003,18,32,0,19,148,180,0,653.0,20.40625,4.271148044839049,0,0.0,0.8623970784802865,19,832.0,0.04189915051946453,0,7.0,0.7114777014356087,0,2.0,0.9225990595360573,19,841.0
